tracking_id	locus	3_Leukemic_FPKM	5_Leukemic_FPKM	6_Leukemic_FPKM	7_Leukemic_FPKM	9_pre-leukemic_FPKM	8_pre-leukemic_FPKM	10_pre-leukemic_FPKM	11_pre-leukemic_FPKM
Ms4a6d	chr19:11586605-11604804	2.5513	2.47351	6.52813	2.74154	1.17127	1.33091	1.17926	0.690541
Ms4a7	chr19:11321038-11336146	0.171466	1.3597	0.705357	1.02816	0.01	0.0627907	0.01	0.194154
Ms4a8a	chr19:11067470-11081103	1.83525	0.510254	1.39519	0.661282	0.388836	0.921427	0.744472	0.250367
Msantd1	chr5:34915914-34923839	0.0251769	0.024871	0.0238535	0.01	0.0528787	0.01	0.027851	0.01
Msantd2	chr9:37489320-37524150	9.60632	10.3589	8.51354	9.87343	7.90209	8.46387	8.50688	7.47504
Msantd3	chr4:48539945-48561920	0.01	0.18663	0.178818	0.01	0.0496461	0.049075	0.143158	0.159671
Msantd4	chr9:4383536-4386869	21.2274	20.0302	16.9919	23.0365	18.3487	17.5362	20.0422	18.0129
Msc	chr1:14753345-14755966	0.0429049	0.01	0.0406942	0.01	0.01	0.01	0.01	0.01
Msgn1	chr12:11208381-11208948	0.01	0.01	0.165781	0.01	0.01	0.01	0.01	0.01
Msh2	chr17:87672556-87723713	64.692	55.9406	55.9538	52.1882	39.2466	41.3217	47.8944	41.0598
Msh3	chr13:92211880-92389053	9.84471	9.11407	12.1824	7.77961	9.40872	9.54583	10.3965	10.0812
Msh4	chr3:153857140-153906138	0.01	0.0424029	0.01	0.0310968	0.0225288	0.01	0.0474364	0.0240974
Msh5	chr17:35028604-35046745	27.407	26.784	47.266	15.6244	42.2475	37.6989	34.9058	26.7852
Msh6	chr17:87975049-88065285	73.9622	45.8507	51.6577	47.152	31.8375	42.8098	42.8265	34.6935
Msi1	chr5:115429684-115454202	0.529471	1.57297	0.502352	1.15249	0.659844	0.200666	0.537134	0.3263
Msi2	chr11:88339381-88718267	40.2412	24.7593	19.5801	36.4921	37.5243	27.7221	30.6873	28.8399
Msl1	chr11:98795768-98833807	31.778	35.9741	48.4403	38.3198	48.416	50.7969	47.1284	53.488
Msl2	chr9:101074761-101104799	43.5034	45.1397	45.1774	45.9417	44.949	40.8384	49.4108	47.8234
Msl3	chrX:168653098-168673902	28.4397	26.8682	27.4502	29.0292	26.3468	30.8449	29.638	27.9707
Msl3l2	chr10:56014293-56228689	2.117	4.91726	2.93051	1.3552	6.0081	7.0949	5.1089	6.8098
Msln	chr17:25748612-25754327	0.01	0.336575	0.161339	0.01	0.01	0.01	0.01	0.01
Mslnl	chr17:25736039-25748330	0.01	0.0531166	0.01	0.01	0.01	0.0279311	0.01	0.01
Msmb	chr14:32142022-32158326	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Msmo1	chr8:64718144-64733578	20.1288	26.1447	20.2671	30.0313	18.7463	20.955	16.059	15.5992
Msmp	chr4:43562633-43587487	0.01	0.118058	0.01	0.01	0.01	0.01	0.01	0.01
Msn	chrX:96096044-96168553	312.903	308.189	364.329	363.145	322.591	295.396	339.586	332.199
Msr1	chr8:39467447-40227787	0.310784	0.666957	1.03983	0.829744	0.17179	0.054066	0.01	0.01
Msra	chr14:64122620-64455903	51.6556	49.7142	51.6982	63.5354	45.9275	49.0763	55.4807	52.9515
Msrb1	chr17:24736641-24742778	67.716	66.9208	61.6568	66.5414	26.802	37.4924	38.1374	39.1169
Msrb2	chr2:19371635-19394971	17.0106	5.38747	10.129	15.2094	4.77535	7.72422	5.80612	7.72023
Msrb3	chr10:120781100-120898971	17.7923	9.17734	23.9432	4.0274	5.04179	3.88666	6.39369	3.7619
Mss51	chr14:20482863-20496901	0.679575	1.38431	1.7817	0.59759	1.17857	0.832302	1.02281	0.495833
Mst1	chr9:108080435-108085027	0.25011	1.42158	0.681525	0.01	0.01	0.0975189	0.01	0.01
Mst1r	chr9:107906888-107920383	1.42822	2.58335	2.32171	0.01	0.129414	0.679962	0.0911175	0.142252
Mstn	chr1:53061662-53068079	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Msto1	chr3:88835230-88913950	21.3588	19.5469	14.5925	22.285	21.0133	18.2722	16.896	16.5836
Msx1	chr5:37820490-37824585	0.0376345	0.0372267	0.0356837	0.01	0.01	0.01	0.0418292	0.01
Msx1os	chr5:37820490-37824585	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Msx2	chr13:53466880-53472780	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Msx3	chr7:140046156-140049088	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mt1	chr8:94179088-94180327	26.5457	36.0076	49.2052	21.2095	43.7626	15.9833	6.77725	4.12314
Mt2	chr8:94172617-94173567	23.7492	30.8444	45.6028	1.9024	9.83531	11.7562	0.838818	0.208373
Mt3	chr8:94152606-94154148	0.01	0.01	0.01	0.286107	0.01	0.01	0.01	0.01
Mt4	chr8:94137203-94139031	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mta1	chr12:113098277-113137206	60.8959	58.9549	50.8019	84.2057	63.2591	66.7662	66.4146	64.8051
Mta2	chr19:8941919-8952300	165.825	136.107	154.512	125.696	164.205	171.783	162.034	166.436
Mta3	chr17:83706162-83814905	33.6126	26.7651	54.2546	31.0018	34.1689	28.9918	29.5991	26.3526
Mtag2	chr7:45339125-45370564	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mtap	chr4:89137369-89181090	104.803	51.8741	42.797	92.5241	68.8787	73.9122	55.5857	56.8735
Mtap7d3	chrX:56797952-56822325	0.0754728	0.0994074	0.262187	0.037537	0.977501	0.757912	1.39147	0.197861
Mtbp	chr15:55557407-55626423	14.0229	10.2965	11.5466	10.6009	7.65084	11.1772	9.93106	9.65143
Mtch1	chr17:29332075-29347904	115.459	95.1946	80.5699	91.5757	60.4642	65.5457	69.2917	59.9134
Mtch2	chr2:90847154-90866634	45.7541	44.9861	37.8741	56.1973	38.0169	45.269	43.3687	42.2386
Mtcl1	chr17:66336981-66449750	0.0838995	0.137919	0.0352875	0.124931	0.185486	0.086976	0.112773	0.0730341
Mtcp1	chrX:75404845-75416584	1.95894	5.08257	4.70736	1.42629	2.52456	3.278	2.1487	2.42198
Mtdh	chr15:34082718-34142385	191.689	173.62	232.622	218.388	229.1	193.869	227.473	227.743
Mterf1a	chr5:3890580-3893933	2.54056	3.3935	2.30665	3.75806	2.79911	3.71292	2.96636	3.50048
Mterf1b	chr5:4192366-4197651	0.722854	0.991935	1.31952	1.6658	1.233	1.74041	0.746729	1.6364
Mterf2	chr10:85119432-85128027	9.41982	10.5054	10.562	13.3124	13.0925	12.2463	12.5265	14.8335
Mterf3	chr13:66912097-67032405	19.7585	20.5754	20.5764	23.9655	23.5175	23.5584	26.8805	23.0251
Mterf4	chr1:93299210-93305870	3.7122	4.70088	4.01278	4.44124	4.59963	4.63802	4.54005	5.13176
Mtf1	chr4:124802548-124850730	3.76179	4.6131	4.52769	3.26624	5.11028	4.69331	4.95894	5.08734
Mtf2	chr5:108065673-108109219	40.1573	37.6641	45.6897	47.7205	51.8555	52.456	47.9368	48.4695
Mtfmt	chr9:65435781-65453054	10.048	10.7414	11.9408	11.8404	10.3851	10.5638	11.3155	12.2738
Mtfp1	chr11:4091480-4095431	4.29083	5.65129	4.48504	5.20605	3.49767	3.39947	2.18714	2.21253
Mtfr1	chr3:19187328-19220817	19.5719	32.3683	24.7702	17.7344	15.232	17.7639	15.9891	14.1031
Mtfr1l	chr4:134525554-134535387	26.7305	27.6346	25.028	27.0811	29.7837	28.319	24.6388	31.8803
Mtfr2	chr10:20347818-20361669	10.2147	7.19018	5.51539	7.58001	3.67699	7.17672	6.38287	4.56233
Mtg1	chr7:140137563-140154659	7.92668	8.63317	8.5374	7.46468	11.6499	10.0088	8.94445	9.2159
Mtg2	chr2:180070592-180085902	9.98581	10.5847	10.0498	11.4286	11.222	10.274	11.6226	11.4216
Mthfd1	chr12:76255231-76319820	53.0136	52.1804	43.9939	71.978	34.9574	36.3025	27.6234	25.4204
Mthfd1l	chr10:3973074-4167081	65.8511	49.6648	46.6791	58.0918	35.7515	42.5094	43.0049	36.9449
Mthfd2	chr6:83305703-83317604	31.0546	42.2894	29.572	42.0195	22.7691	33.5742	23.141	21.5101
Mthfd2l	chr5:90931195-91021370	0.350759	1.67068	1.20894	2.47619	1.87749	1.25998	1.73283	1.75838
Mthfr	chr4:148039076-148059562	4.45569	4.09417	5.91692	2.90315	5.36926	5.83486	5.09449	5.83479
Mthfs	chr9:89211189-89240225	7.81174	6.43525	5.60818	10.7634	4.46988	4.40647	6.21892	4.02922
Mthfsd	chr8:121097556-121108379	11.3396	10.4352	9.90913	10.9103	11.7873	10.9884	9.60749	8.90793
Mthfsl	chr9:88688604-88719798	19.4225	13.8619	14.0845	21.6415	10.0041	7.89069	12.741	11.0145
Mtif2	chr11:29526396-29545447	11.8324	11.1673	12.5449	11.251	12.2674	14.1433	12.3723	12.8274
Mtif3	chr5:146948656-146963797	4.71046	5.66974	5.27464	5.21037	5.99861	5.53263	7.15901	6.86373
Mtl5	chr19:3388856-3407823	0.0640677	0.290545	0.334251	0.0478013	0.343489	0.242465	0.426676	0.474232
Mtm1	chrX:71210766-71315295	4.43926	4.50499	4.4383	3.64702	4.68424	3.27275	4.2667	4.80366
Mtmr1	chrX:71364759-71419196	13.7761	12.3856	11.2839	11.4946	16.2949	16.1569	16.3332	16.8112
Mtmr10	chr7:64287669-64340806	1.67304	1.52162	0.841451	1.59672	1.36961	1.23352	1.54003	1.91817
Mtmr11	chr3:96161969-96171718	0.524886	0.172833	0.213124	0.111879	0.0787409	0.0519299	0.138237	0.01
Mtmr12	chr15:12205093-12272240	12.1764	14.9298	13.0206	12.0966	13.002	10.8405	13.886	14.0042
Mtmr14	chr6:113237842-113281392	53.408	27.0079	30.9721	23.8001	24.0064	28.9787	30.4871	28.1455
Mtmr2	chr9:13749180-13806481	46.7538	31.8139	29.9389	47.45	27.4758	29.2982	31.3713	30.6562
Mtmr3	chr11:4480867-4594815	33.827	41.1392	39.2985	28.1314	39.8841	36.2283	40.2066	43.5209
Mtmr4	chr11:87592216-87616296	15.3928	20.5434	18.7785	17.285	20.1825	20.5317	20.2471	19.761
Mtmr6	chr14:60265204-60302371	16.9295	17.8995	22.551	17.0122	20.658	19.248	22.6023	19.6734
Mtmr7	chr8:40492537-40634792	0.01	0.019874	0.01	0.01	0.0211194	0.01	0.01	0.01
Mtmr9	chr14:63523609-63543953	20.6224	17.2861	20.9156	18.8341	19.2826	18.642	23.407	20.4368
Mtnr1a	chr8:45069209-45088506	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mtnr1b	chr9:15862613-15874556	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mto1	chr9:78448209-78474152	17.9951	18.8584	18.9113	15.2112	15.2392	13.2863	16.6701	14.2751
Mtor	chr4:148448581-148557685	14.4603	9.81304	22.9715	10.2879	13.6519	11.2268	12.5143	12.662
Mtpap	chr18:4375591-4397330	18.5071	20.0741	18.5199	22.3736	25.6219	21.8587	26.8503	23.6743
Mtpn	chr6:35508823-35539888	95.2711	94.8881	95.5028	104.746	90.1234	86.1458	97.1462	96.394
Mtr	chr13:12186539-12258113	14.6083	13.572	12.7479	11.8513	14.1453	13.6344	14.4844	13.2942
Mtrf1	chr14:79397771-79423650	5.36856	3.99314	0.260112	5.74029	3.38296	4.60924	4.358	3.93186
Mtrf1l	chr10:5811886-5823943	5.33758	6.89845	6.56461	7.12102	7.47601	6.97494	7.93764	7.15109
Mtrr	chr13:68560779-68582169	3.7382	6.08896	4.77465	5.00429	5.60695	4.47774	4.41528	4.70343
Mtss1	chr15:58941233-59082026	41.5302	38.1062	61.4925	31.7862	55.6075	49.6411	58.2101	66.8686
Mtss1l	chr8:110721483-110741400	6.61421	0.415057	0.810267	0.626773	0.36487	0.346051	0.351577	0.390119
Mttp	chr3:138089854-138143388	1.02766	1.36285	0.592984	1.16529	1.19526	1.21615	1.31036	1.18809
Mturn	chr6:54681623-54703855	3.62529	4.06936	4.0021	3.26329	6.12066	6.27032	6.16371	7.86371
Mtus1	chr8:40990911-41133726	0.955422	1.15428	1.52865	0.0984121	0.363878	0.461477	0.0728066	0.166703
Mtus2	chr5:147957319-148316065	0.01	0.01	0.01	0.01	0.0373395	0.01	0.0784137	0.419051
Mtx1	chr3:89209080-89214335	30.3457	26.5958	21.5125	32.6818	18.8308	24.1973	20.9183	23.5106
Mtx2	chr2:74825811-74876748	42.3144	43.4825	29.6982	39.9883	25.929	34.5148	29.507	27.6654
Mtx3	chr13:92844786-92858230	2.59621	3.04949	3.24274	3.20881	5.51764	4.02064	3.27119	3.11188
Muc1	chr3:89229055-89233381	0.0319182	0.126212	0.181518	0.01	0.0671188	0.132759	0.0707974	0.179602
Muc13	chr16:33794036-33819927	0.990488	0.582313	1.11706	0.0351806	0.717994	1.12671	0.834307	0.741625
Muc15	chr2:110655200-110950244	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Muc19	chr15:91838325-91934555	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Muc2	chr7:141690339-141754694	0.01	0.0197771	0.01	0.01	0.0210009	0.0103936	0.01	0.01
Muc20	chr16:32735885-32797435	0.01	0.164281	0.01	0.0413574	0.01	0.01	0.01	0.01
Muc4	chr16:32735885-32797435	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Muc5ac	chr7:141789010-141819135	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Muc5b	chr7:141839071-141873085	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Muc6	chr7:141634048-141655308	0.01	0.01	0.0155536	0.01	0.01	0.01	0.01	0.01
Mucl1	chr15:103751922-103899312	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mug-ps1	chr6:122176052-122248566	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mug1	chr6:121838540-121889057	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mug2	chr6:122006797-122085967	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mul1	chr4:138434671-138442265	7.84591	7.21533	7.04489	7.08976	7.86065	7.68212	9.33114	8.57274
Mum1	chr10:79697304-80369637	18.1372	17.1337	18.1624	12.4115	15.5155	20.9652	16.0354	15.3634
Mum1l1	chrX:139210043-139238335	1.13296	7.31551	3.2241	0.765857	5.90338	11.6025	13.596	12.4713
Munc	chr7:46371402-46372492	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup1	chr4:60498012-60501960	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup10	chr4:60578240-60662395	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup11	chr4:60578240-60662395	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup12	chr4:60737380-60741281	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup13	chr4:61224306-61228286	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup14	chr4:61300018-61439704	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup15	chr4:60066468-60139858	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup16	chr4:61515592-61519486	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup17	chr4:61591929-61595832	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup19	chr4:61778324-61782224	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup2	chr4:60066468-60139858	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup20	chr4:62050234-62054117	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup21	chr4:62147831-62150841	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup3	chr4:62083475-62087312	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup4	chr4:59956805-59960665	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup5	chr4:61831318-61835180	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup6	chr4:60003548-60006214	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.218299
Mup7	chr4:60066468-60139858	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup8	chr4:60218620-60222599	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mup9	chr4:60418045-60421952	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Murc	chr4:48663513-48673492	0.01	0.01	0.0335054	0.01	0.0371823	0.01	0.01	0.01
Mus81	chr19:5482839-5488336	8.50383	9.70445	10.4742	9.17694	9.82776	10.4363	11.9904	12.037
Musk	chr4:58285961-58374303	0.01	0.0204767	0.01	0.01	0.01	0.01	0.01	0.01
Mustn1	chr14:30879256-30881610	0.264873	0.262806	0.0628971	0.397297	0.490397	0.207577	0.223226	0.300589
Mut	chr17:40934684-40961989	23.3396	21.5365	20.1091	22.2628	15.269	17.0801	18.9281	17.2583
Mutyh	chr4:116807733-116819431	8.43197	3.59878	5.22686	4.53048	4.30587	6.62427	5.15337	4.82334
Mvb12a	chr8:71542929-71548026	35.1429	37.7358	32.471	46.0072	37.5584	33.2323	40.1331	36.894
Mvb12b	chr2:33729955-33887946	29.8753	14.8322	20.7938	17.6417	18.2274	19.1572	18.0149	17.409
Mvd	chr8:122433595-122443422	9.34172	11.4565	10.1254	13.2822	7.55528	6.55729	5.61734	5.56022
Mvk	chr5:114444268-114460590	10.4048	12.6682	8.86887	14.145	8.71391	10.3954	8.73124	11.7983
Mvp	chr7:126986859-127014594	11.4312	15.2456	16.5416	14.8913	18.0455	14.7594	15.9095	16.9461
Mx1	chr16:97447034-97462906	0.403308	1.64802	0.859719	1.29656	0.725526	0.471337	0.250952	0.849614
Mx2	chr16:97536080-97560901	2.17262	3.97518	5.00825	5.34731	5.98589	2.96028	4.87944	5.01915
Mxd1	chr6:86647044-86669159	7.00774	16.882	13.1036	1.81316	4.04139	6.20466	3.52141	3.79534
Mxd3	chr13:55322054-55329730	27.5221	21.9579	19.177	15.2231	11.0453	22.4406	18.5974	17.0612
Mxd4	chr5:34176579-34187710	36.0227	77.8563	50.129	71.7121	77.763	53.3472	63.0986	56.8865
Mxi1	chr19:53310505-53375810	13.8265	12.9596	12.2641	9.14968	10.476	9.41735	8.01359	8.14294
Mxra7	chr11:116803399-116828046	0.0426815	0.126725	0.01	0.127654	0.0899269	0.0444496	0.01	0.0481592
Mxra8	chr4:155839679-155844102	0.158052	1.93736	0.80894	1.98257	1.69493	1.15039	1.40213	1.494
Myadm	chr7:3289037-3299349	12.4769	34.7569	23.57	8.4856	33.09	24.9488	16.3735	17.4333
Myadml2	chr11:120646030-120648337	0.495261	0.305967	0.401289	0.277324	0.162743	0.442075	0.446138	0.34827
Myb	chr10:21124929-21160984	142.269	164.738	188.573	198.005	253.494	204.268	230.861	219.911
Mybbp1a	chr11:72441377-72451550	101.08	98.8222	107.049	121.773	119.619	90.9223	80.8322	75.8877
Mybl1	chr1:9667410-9700209	2.83893	1.23134	1.59263	2.30155	1.82686	2.58488	2.12431	1.44914
Mybl2	chr2:163054634-163084687	26.1089	21.8865	17.3563	23.232	13.4482	18.5562	16.8458	15.848
Mybpc1	chr10:88518278-88605152	0.474154	0.225318	0.465651	0.104649	0.84719	0.328017	0.639279	0.433275
Mybpc2	chr7:44501698-44524669	0.629848	1.09284	2.04261	0.995962	2.82301	2.11975	3.13866	3.91856
Mybpc3	chr2:91118143-91136516	0.082759	0.0326713	0.109714	0.0493387	0.780964	0.0515217	0.109501	0.0556742
Mybph	chr1:134193447-134235457	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mybphl	chr3:108364910-108383741	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myc	chr15:61985340-61990361	54.7811	139	108.023	133.486	145.686	68.6734	62.5444	50.3044
Mycbp	chr4:123905012-123912250	15.7824	11.825	9.88824	14.6902	10.4596	13.6595	12.6563	10.0077
Mycbp2	chr14:103113410-103346800	14.4863	18.2949	32.602	14.2937	28.9209	23.0762	30.5122	30.1526
Mycbpap	chr11:94501346-94521502	0.01	0.0709262	0.0226761	0.01	0.0753919	0.14917	0.0529318	0.01
Mycl	chr4:122995930-123002480	0.126403	0.333151	0.458958	0.219919	0.0442127	0.131236	0.0465353	0.0236446
Mycn	chr12:12936092-12941836	0.0544749	0.10765	0.206472	0.162604	0.171683	0.01	0.0904617	0.030618
Mycs	chrX:5466903-5469265	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myct1	chr10:5593727-5606791	0.151878	0.30007	0.407705	0.01	0.01	0.01	0.01	0.01
Myd88	chr9:119335987-119340040	36.7911	38.7756	34.4144	42.7105	29.4774	28.7878	33.9777	32.2527
Mydgf	chr17:56176540-56183920	90.4527	80.8843	68.9056	91.8236	48.8782	47.8487	62.3414	51.4772
Myef2	chr2:125068126-125123660	23.1571	21.3547	19.0691	23.9308	22.0169	22.6491	19.5401	21.2395
Myeov2	chr1:92637144-92641985	131.097	159.982	128.088	219.357	128.435	125.311	143.708	154.444
Myf5	chr10:107482907-107486134	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myf6	chr10:107492859-107494729	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myg1	chr15:102331708-102338138	26.6297	23.2572	28.0188	26.1705	20.5885	26.0163	22.7645	20.5118
Myh1	chr11:67200113-67224575	0.01	0.0110925	0.01	0.01	0.01	0.01	0.01	0.01
Myh10	chr11:68691914-68816624	4.24767	11.1783	6.32458	0.308511	1.93443	4.24134	1.32873	1.79703
Myh11	chr16:14194526-14291408	0.0409328	0.0706806	0.0290541	0.01	0.0214235	0.01	0.01	0.01
Myh13	chr11:67327102-67371502	0.01	0.01	0.01	0.0173516	0.01	0.01	0.01	0.01
Myh14	chr7:44605802-44670843	0.01056	0.0208399	0.01	0.01	0.0110602	0.01	0.01	0.01
Myh15	chr16:49057485-49199104	0.0213176	0.01	0.0100895	0.01	0.01	0.01	0.01	0.01
Myh2	chr11:67171026-67197517	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myh3	chr11:67078299-67102291	0.011298	0.01	0.0106949	0.01	0.0118349	0.011714	0.0124326	0.0126514
Myh4	chr11:67237811-67260447	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myh6	chr14:54941920-54966607	0.112524	0.177592	0.0212951	0.100551	7.1331	0.0933303	0.111438	0.151204
Myh7	chr14:54968786-54994549	0.134143	0.540287	0.1164	0.31634	0.480091	0.463597	0.221411	0.300414
Myh7b	chr2:155611242-155692384	1.31279	0.63112	0.793656	0.854394	0.612444	1.04082	0.594786	0.494102
Myh8	chr11:67277123-67308633	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myh9	chr15:77760584-77842175	161.862	154.436	213.979	149.627	169.428	175.298	170.822	189.77
Myl1	chr1:66924295-66945056	0.01	0.01	0.01	0.01	0.111199	0.01	0.01	0.01
Myl10	chr5:136693145-136701094	0.208816	0.964954	0.765518	5.96581	40.9489	9.13873	37.082	12.3072
Myl12a	chr17:70993792-71002533	143.858	132.725	125.17	191.417	81.9866	92.8175	107.935	90.9219
Myl12b	chr17:70973962-70990516	454.156	338.207	382.732	471.026	259.549	267.582	300.833	293.241
Myl2	chr5:122100979-122106854	0.01	0.01	0.01	0.01	18.072	0.01	0.342498	0.01
Myl3	chr9:110763680-110769794	0.0924585	0.01	0.01	0.01	3.44003	0.01	0.01	0.105604
Myl4	chr11:104550662-104587219	7.27315	2.2561	7.01036	1.27977	10.4465	3.66657	15.1302	40.5852
Myl6	chr10:128490860-128493825	218.994	212.557	181.902	215.255	158.017	187.178	185.647	173.682
Myl6b	chr10:128494156-128498685	5.01254	2.64557	3.57354	3.29451	1.99305	1.88553	2.56419	2.67438
Myl7	chr11:5896636-5898782	0.01	0.491624	0.156186	0.01	0.176025	0.01	0.190793	0.01
Myl9	chr2:156775463-156781657	1.24658	3.42213	1.95107	0.220179	0.077679	0.153398	0.330496	0.416804
Mylip	chr13:45389741-45411940	9.50328	15.2727	29.6092	11.5162	21.998	24.5412	21.5823	31.0967
Mylk	chr16:34784949-35002434	5.19683	1.30661	12.549	2.2803	3.88267	4.01283	4.10497	3.71656
Mylk2	chr2:152911351-152923065	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Mylk3	chr8:85324928-85381041	2.72719	6.91961	7.77796	0.01	0.214983	0.533104	0.0896698	0.0607016
Mylk4	chr13:32700826-32781779	0.01	0.01	0.01	0.01	0.0503938	0.01	0.01	0.01
Mylpf	chr7:127211607-127214287	8.45438	8.77983	5.7379	5.76939	8.65484	8.16556	11.6751	12.9054
Mynn	chr3:30602086-30619873	7.61941	8.92327	8.56438	8.07177	10.3894	9.83922	11.9951	11.8149
Myo10	chr15:25622549-25813671	10.4366	3.93177	6.97482	3.38173	3.96624	5.33512	6.34178	4.51735
Myo15	chr11:60469338-60528368	0.0253364	0.058296	0.0479598	0.0251487	0.0972655	0.157588	0.10212	0.151211
Myo16	chr8:10153922-10633950	0.0107356	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myo18a	chr11:77777234-77865988	15.7375	16.7538	14.9737	8.03965	16.6856	18.9246	17.6328	18.7421
Myo18b	chr5:112688875-112896362	0.0648253	0.143822	0.0383456	0.01	0.0593835	0.01	0.01	0.01
Myo19	chr11:84876312-84916356	4.2479	4.05426	3.85649	3.55849	4.17865	3.02379	2.67192	2.67726
Myo1a	chr10:127705255-127720940	0.145047	0.184135	0.157011	0.0926992	0.0217425	0.129075	0.0915326	0.162792
Myo1b	chr1:51749757-51915978	5.47556	1.0459	4.77815	1.36058	1.07918	2.64844	1.81399	1.42511
Myo1c	chr11:75651508-75674634	89.069	77.0047	96.1719	96.5101	110.112	96.5999	107.452	114.122
Myo1d	chr11:80482126-80780025	1.73935	4.50901	3.08898	0.01	0.119724	0.921621	0.195697	0.0711081
Myo1e	chr9:70207349-70400067	15.9803	8.13515	7.61052	3.4512	3.41013	3.74677	3.7056	4.99001
Myo1f	chr17:33555706-33607764	4.71381	8.20484	7.99098	3.05751	2.66057	2.44599	2.26273	2.07848
Myo1g	chr11:6506547-6520958	20.2907	45.3026	47.6398	33.2696	46.3133	37.8764	41.2216	41.2071
Myo1h	chr5:114314940-114380505	0.0295191	0.058256	0.181671	0.0439862	0.0154706	0.0612417	0.0487889	0.0165414
Myo3a	chr2:22227502-22423370	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myo3b	chr2:70039125-70429195	0.194515	1.6521	0.654673	0.498926	1.06398	2.10625	1.2365	1.56083
Myo5a	chr9:75071205-75223687	27.6021	10.4027	15.3405	12.5055	11.3175	10.2942	9.06359	8.40083
Myo5b	chr18:74442618-74771477	0.0609128	0.150191	0.0288287	0.0151187	0.0744266	0.0315726	0.0446672	0.0227302
Myo5c	chr9:75232013-75305450	3.73755	0.602832	0.882072	0.298441	0.797544	1.01795	0.859653	0.830064
Myo6	chr9:80165033-80311729	9.86129	2.27319	1.44646	0.966124	0.974373	1.33617	1.16381	0.745233
Myo7a	chr7:98051053-98119493	14.6889	25.8999	23.9713	29.1642	42.1939	40.7131	41.5162	41.6803
Myo7b	chr18:31959233-32036931	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Myo9a	chr9:59751173-59928866	3.95547	3.96505	2.85859	2.13625	2.67212	2.93934	2.88332	2.84924
Myo9b	chr8:71272713-71360712	31.0399	33.0078	34.4259	30.497	46.4501	44.5068	45.6626	45.0321
